id,species,common_name,category,mean_lai,lai_min,lai_max,measurement_count,pft,canopy_form,climate,deciduous,tier,tier_source,sources,notes
100079,Terminalia oxycarpa,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100080,Terminalia schweinfurthuii,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100081,Terminalia guyanensis,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100082,Terminalia ankaranensis,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100083,Terminalia grandiflora,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100084,Terminalia baumannii,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100085,Terminalia phellocarpa,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100086,Terminalia stenostachya,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100087,Terminalia pallida,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100088,Terminalia foetidissima,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100089,Terminalia aridicola,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100090,Terminalia pierrei,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100091,Terminalia rivularis,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100092,Terminalia triptera,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100093,Terminalia bucidoides,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100094,Terminalia melanocarpa,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100095,Terminalia grandis,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100096,Terminalia tricristata,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100097,Terminalia strigillosa,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100098,Terminalia sambesiaca,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100099,Terminalia coronata,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100100,Terminalia molinetii,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100101,Terminalia dewevrei,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100102,Terminalia paniculata,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100103,Terminalia glabrescens,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100104,Terminalia glaucifolia,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100105,Terminalia phanerophlebia,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100106,Terminalia stuhlmannii,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100107,Terminalia bellirica,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100108,Terminalia simulans,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100109,Terminalia calamansanay,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100110,Terminalia kerstingii,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100111,Terminalia coriacea,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100112,Terminalia eddowesii,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100113,Terminalia passargei,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100114,Terminalia trichopoda,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100115,Terminalia longipes,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100116,Terminalia glandulosa,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100117,Terminalia supranitifolia,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100118,Terminalia cunninghamii,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100119,Terminalia gracilipes,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100120,Terminalia chevalieri,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100121,Terminalia hadleyana,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100122,Terminalia urschii,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100123,Terminalia togoensis,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100124,Terminalia argyrophylla,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100125,Terminalia ivorensis,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100126,Terminalia elliottii,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100127,Terminalia schimperi,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100128,Terminalia procera,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100129,Terminalia samoensis,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100130,Terminalia corticosa,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100131,Terminalia oblongata,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100132,Terminalia dhofarica,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100133,Terminalia anisoptera,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100134,Terminalia erythrocarpa,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100135,Terminalia macrophylla,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100136,Terminalia latipes,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100137,Terminalia dictyoneura,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100138,Terminalia subacroptera,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100139,Terminalia subserrata,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100140,Terminalia microcarpa,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100141,Terminalia avicennoides,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100142,Terminalia crenulata,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100143,Terminalia repanda,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100144,Terminalia kernbachii,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
100145,Terminalia angustifolia,,Tree,3.2,1.5,5.5,0,TrBD,spreading,tropical,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Combretaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Terminalia GBIF accepted species. PFT: TrBD. Urban LAI may differ from natural conditions.
