id,species,accepted_name,gbif_taxon_key,family,order,common_name,growth_form,landscape_category,leaf_phenology,native_region,native_koppen,lai_mean,lai_min,lai_max,lai_sd,lai_n,lai_method,lai_context,lai_measurement_koppen,pft,tier,tier_source,urban_context,sources,notes,entry_date,data_version,ai_assisted,ai_model
90,Rhizophora apiculata,,,,,,mangrove,Mangrove,evergreen,,"Cfb,Dfb,Dfc",4.15,3.36,4.93,,1,mixed,natural,,TeBD,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY",Natural/plantation context. Urban LAI may be 30-60% lower.,2026-05-25,1.0.0,FALSE,
91,Rhizophora mangle,,,,,,mangrove,Mangrove,evergreen,,"Cfb,Dfb,Dfc",4.41,2.91,5.86,,1,mixed,natural,,TeBD,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY",Natural/plantation context. Urban LAI may be 30-60% lower.,2026-05-25,1.0.0,FALSE,
92,Rhizophora mucronata,,,,,,mangrove,Mangrove,evergreen,,"Cfb,Dfb,Dfc",5.4,5.4,5.4,,1,mixed,natural,,TeBD,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY",Natural/plantation context. Urban LAI may be 30-60% lower.,2026-05-25,1.0.0,FALSE,
93,Sonneratia apetala,,,,,,mangrove,Mangrove,evergreen,,"Cfb,Dfb,Dfc",5.14,5.14,5.14,,1,mixed,natural,,TeBD,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY",Natural/plantation context. Urban LAI may be 30-60% lower.,2026-05-25,1.0.0,FALSE,
94,Elaeis guineensis,,,,,,palm,Palm,evergreen,,"Cfb,Dfb,Dfc",4.65,3.81,5.58,,1,mixed,natural,,TeBD,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY",Natural/plantation context. Urban LAI may be 30-60% lower.,2026-05-25,1.0.0,FALSE,
95,1176 tree species,,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",4.7,4.7,4.7,,1,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,ORNL; ORNL Global LAI Woody Plants,Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
96,57 species mix,,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",3.6,3.6,3.6,,1,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,ORNL; ORNL Global LAI Woody Plants,Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
97,"Abies amabilis, Thuja plicata, Puseudotsuga menziesii",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",7.32,4.1,10.14,,13,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
98,"Abies concolor, Pseudotsuga menziesii",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",15.5,15.5,15.5,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
99,"Abies fabri, Picea brachytyla, Tsuga chinesis, Acer sp., Betula sp.",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",10.31,10.31,10.31,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
100,"Abies fabri, Populus purdomii",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",10.17,10.17,10.17,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
101,"Abies grandis, Thuja plicata, Pseudotsuga menziesii",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",11.68,11.68,11.68,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
102,"Abies guatemalensis, Pinus",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",2.13,1.42,2.55,,6,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
103,"Abies guatemalensis, Pinus, Oak",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",2.317,1.93,2.66,,6,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
104,"Abies magnifica, Abies concolor",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",16.015,15.58,16.45,,4,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
105,"Abies sibirica, Picea obovata",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",3.5,3.5,3.5,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
106,"Abies veitchii, Abies mariesii",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",9.033,5.5,12.8,,18,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
107,Acacia,,,,,,,REVIEW,,,"Af,Am,Aw",0.38,0.1,1.0,,10,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
108,"Acacia Koa, Toona ciliata",,,,,,,REVIEW,,,"Af,Am,Aw",2.5,2.4,2.6,,4,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
109,Acacia aneura,,,,,,,REVIEW,,,"Af,Am,Aw",0.791,0.13,2.13,,38,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
110,Acacia dealbata,,,,,,,REVIEW,,,"Af,Am,Aw",6.5,6.5,6.5,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
111,Acacia koa,,,,,,,REVIEW,,,"Af,Am,Aw",2.661,1.17,5.34,,28,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
112,"Acacia koa, Fraxinus udhei",,,,,,,REVIEW,,,"Af,Am,Aw",1.24,0.68,1.71,,6,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
113,"Acacia leuderitzii, Acacia mellifera, Grewia flava",,,,,,,REVIEW,,,"Af,Am,Aw",0.71,0.71,0.71,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
114,Acacia mearnsii,,,,,,,REVIEW,,,"Af,Am,Aw",1.35,1.35,1.35,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
115,Acacia melanoxylon,,,,,,,REVIEW,,,"Af,Am,Aw",2.5,2.5,2.5,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
116,"Acacia mellifera,Terminalia sericea, Boscia albitrunca",,,,,,,REVIEW,,,"Af,Am,Aw",1.0,1.0,1.0,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
117,Acacia mollissima,,,,,,,REVIEW,,,"Af,Am,Aw",9.9,9.9,9.9,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
118,"Acer platanoides, Tilia cordata, Qercus robur",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",3.5,3.5,3.5,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
119,"Acer rubrum, Acer saccharum, Betula papyrifera, Populus grandidentata, Quercus rubra",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",3.86,3.86,3.86,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
120,"Acer rubrum, Carya spp.",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",5.2,5.2,5.2,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
121,"Acer rubrum, Cornus florida, Ilex opaca, Liquidambar styraciflua, Liriodendron tulipifera etc.",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",6.35,5.6,7.1,,4,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
122,"Acer rubrum, Quercus Prinus",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",5.85,4.5,7.2,,4,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
123,"Acer saccharum, Acer rubrum, Tsuga canadensis",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",6.8,6.8,6.8,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
124,"Acer saccharum, Betula alleghaniensis",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",4.09,2.81,6.3,,6,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
125,"Acer saccharum, Betula lutea, Fagus grandifolia",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",5.7,5.7,5.7,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
126,"Acer saccharum, Betula papyrifera, Pinus strobus",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",5.1,5.1,5.1,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
127,"Acer saccharum, Fagus grandifolia",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",3.48,3.34,3.58,,6,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
128,"Acer saccharum, Fraxinus americana",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",3.47,3.47,3.47,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
129,"Acer saccharum, Liriodendron tulipifera, Quercus spp.",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",4.9,4.9,4.9,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
130,"Acer saccharum, Quercus prinus, Cornus florida",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",3.0,3.0,3.0,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
131,"Acer saccharum, Quercus rubra, Betula papyrifera",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",5.9,5.9,5.9,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
132,"Acer saccharum, Tilia americana",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",6.3,5.5,7.1,,4,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
133,"Acer saccharum, Tilia americana, Fraxinus spp.",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",5.1,5.1,5.1,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
134,"Acer saccharum, Tilia americana, Populus tremuloides",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",8.0,8.0,8.0,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
135,"Acer saccharum, Tsuga canadensis",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",4.06,4.06,4.06,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
136,"Aegiceras corniculatum, Bruguiera gymnorrhiza, Kandelia obovata, R. stylosa",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",4.36,4.36,4.36,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
137,Alder,,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",4.35,4.26,4.44,,4,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
138,"Alnus glutinosa, Betulab pendula",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",3.6,3.6,3.6,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
139,"Alnus glutinosa, Fraxinus exelsior",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",5.03,5.03,5.03,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
140,"Alnus sp., Betula pendula",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",1.74,1.74,1.74,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
141,"Alnus, Betual exilis, Salix alaxensis, Salix pulchra",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",1.416,0.37,2.9,,18,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
142,"Amaioua guianensis, Ocotea acutangula, Aspidosperma excelsum etc.",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",5.0,5.0,5.0,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
143,"Anogeissus latifolia, Diospyros melanoxylon, Buchanania lanzan, Pterocarpus marsupium et al.",,,,,,,REVIEW,,,"Af,Am,Aw",3.705,3.65,3.76,,4,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
144,Artemesia tridentata,,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",1.25,1.25,1.25,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
145,"Aspidosperma album, Mauritia carana (total 53 species)",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",2.233,1.5,2.6,,6,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
146,Aspidosperma spp. (198 species in 4 ha),,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",5.2,5.2,5.2,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
147,"Avicennia marina, Rhizophora stylosa",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",2.525,1.7,3.4,,8,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
148,"Banksia, Xanth, Blackbutt, Casurina etc.",,,,,,,REVIEW,,,"Af,Am,Aw",2.37,2.37,2.37,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
149,"Betula ermanii, Quercus crispula",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",7.21,7.21,7.21,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
150,"Betula glandulosa, Salix spp.",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",1.89,1.89,1.89,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
151,"Betula glandulosa, Vaccinium uliginosum",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",1.7,1.7,1.7,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
152,"Betula nana, Eriophorum vaginatum, Sphagnum mosses",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",2.15,2.15,2.15,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
153,"Betula nana, Ledum decumbens, Salix pulchra",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",1.65,1.65,1.65,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
154,"Betula papyrifera, Acer saccharum, Populus tremuloides",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",5.9,5.9,5.9,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
155,"Betula papyrifera, Fagus grandifolia",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",3.39,3.39,3.39,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
156,"Betula papyrifera, Populus tremuloides",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",4.0,4.0,4.0,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
157,"Betula pendula, Alnus sp.",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",3.9,3.11,4.69,,4,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
158,"Betula pendula, Betula pubescens",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",1.67,0.47,2.98,,22,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
159,"Betula platyphylla, Quercus mongolica, Acer mono, Kalopanax pictus, Tilia japonica, Ulmus davidiana",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",4.0,4.0,4.0,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
160,Betula spp.,,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",2.817,1.16,5.69,,6,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
161,"Brachystegia spiciformis, B. bakerana",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",2.15,2.15,2.15,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
162,"Bruguiera gymnorrhiza, Bruguiera sexangula, Kandelia obovata, R. stylosa",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",4.48,4.48,4.48,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
163,"Bucida buceras, Gymnanthes lucida, Bursera simaruba",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",4.2,4.2,4.2,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
164,Calamus spp.,,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",5.4,5.4,5.4,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
165,"Camellia japonica, Machilus thunbergii",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",6.3,6.3,6.3,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
166,"Carex limosa, Smilacina trifolia, Andromeda polifolia, Picea mariana",,,,,,,REVIEW,,,"Cfb,Dfb,Dfc",1.5,1.5,1.5,,2,mixed,natural,,,2,ORNL_TRY_Measured,FALSE,"ORNL, TRY; ORNL Global LAI Woody Plants | TRY Database (summary)",Measured in natural/plantation context; not urban. Non-standard name — flagged for review.,2026-05-25,1.0.0,FALSE,
